filter_status	method	node	rejected	meaning
before_filter	Leaf_BH	B08	FALSE	B08 Other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified
after_filter	Leaf_BH	B08	FALSE	B08 Other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified
before_filter	Yekutieli	B08	FALSE	B08 Other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified
after_filter	Yekutieli	B08	FALSE	B08 Other viral infections characterised by skin and mucous membrane lesions, not elsewhere classified
before_filter	Focused_BH	B081	FALSE	B08.1 Molluscum contagiosum
after_filter	Focused_BH	B081	FALSE	B08.1 Molluscum contagiosum
before_filter	Structured_Holm	B081	FALSE	B08.1 Molluscum contagiosum
after_filter	Structured_Holm	B081	FALSE	B08.1 Molluscum contagiosum
before_filter	BH	B081	FALSE	B08.1 Molluscum contagiosum
after_filter	BH	B081	FALSE	B08.1 Molluscum contagiosum
before_filter	Leaf_BH	B081	FALSE	B08.1 Molluscum contagiosum
after_filter	Leaf_BH	B081	FALSE	B08.1 Molluscum contagiosum
before_filter	Yekutieli	B081	FALSE	B08.1 Molluscum contagiosum
after_filter	Yekutieli	B081	FALSE	B08.1 Molluscum contagiosum
before_filter	Focused_BH	B17	FALSE	B17 Other acute viral hepatitis
after_filter	Focused_BH	B17	FALSE	B17 Other acute viral hepatitis
before_filter	Structured_Holm	B17	FALSE	B17 Other acute viral hepatitis
after_filter	Structured_Holm	B17	FALSE	B17 Other acute viral hepatitis
before_filter	BH	B17	FALSE	B17 Other acute viral hepatitis
after_filter	BH	B17	FALSE	B17 Other acute viral hepatitis
before_filter	Leaf_BH	B17	FALSE	B17 Other acute viral hepatitis
after_filter	Leaf_BH	B17	FALSE	B17 Other acute viral hepatitis
before_filter	Yekutieli	B17	FALSE	B17 Other acute viral hepatitis
after_filter	Yekutieli	B17	FALSE	B17 Other acute viral hepatitis
before_filter	Focused_BH	B171	FALSE	B17.1 Acute hepatitis C
after_filter	Focused_BH	B171	FALSE	B17.1 Acute hepatitis C
before_filter	Structured_Holm	B171	FALSE	B17.1 Acute hepatitis C
after_filter	Structured_Holm	B171	FALSE	B17.1 Acute hepatitis C
before_filter	BH	B171	FALSE	B17.1 Acute hepatitis C
after_filter	BH	B171	FALSE	B17.1 Acute hepatitis C
before_filter	Leaf_BH	B171	FALSE	B17.1 Acute hepatitis C
after_filter	Leaf_BH	B171	FALSE	B17.1 Acute hepatitis C
before_filter	Yekutieli	B171	FALSE	B17.1 Acute hepatitis C
after_filter	Yekutieli	B171	FALSE	B17.1 Acute hepatitis C
before_filter	Focused_BH	B18	FALSE	B18 Chronic viral hepatitis
after_filter	Focused_BH	B18	FALSE	B18 Chronic viral hepatitis
before_filter	Structured_Holm	B18	FALSE	B18 Chronic viral hepatitis
after_filter	Structured_Holm	B18	FALSE	B18 Chronic viral hepatitis
before_filter	BH	B18	FALSE	B18 Chronic viral hepatitis
after_filter	BH	B18	FALSE	B18 Chronic viral hepatitis
before_filter	Leaf_BH	B18	FALSE	B18 Chronic viral hepatitis
after_filter	Leaf_BH	B18	FALSE	B18 Chronic viral hepatitis
before_filter	Yekutieli	B18	FALSE	B18 Chronic viral hepatitis
after_filter	Yekutieli	B18	FALSE	B18 Chronic viral hepatitis
before_filter	Focused_BH	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
after_filter	Focused_BH	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
before_filter	Structured_Holm	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
after_filter	Structured_Holm	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
before_filter	BH	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
after_filter	BH	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
before_filter	Leaf_BH	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
after_filter	Leaf_BH	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
before_filter	Yekutieli	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
after_filter	Yekutieli	B181	FALSE	B18.1 Chronic viral hepatitis B without delta-agent
before_filter	Focused_BH	B182	FALSE	B18.2 Chronic viral hepatitis C
after_filter	Focused_BH	B182	FALSE	B18.2 Chronic viral hepatitis C
before_filter	Structured_Holm	B182	FALSE	B18.2 Chronic viral hepatitis C
after_filter	Structured_Holm	B182	FALSE	B18.2 Chronic viral hepatitis C
before_filter	BH	B182	FALSE	B18.2 Chronic viral hepatitis C
after_filter	BH	B182	FALSE	B18.2 Chronic viral hepatitis C
before_filter	Leaf_BH	B182	FALSE	B18.2 Chronic viral hepatitis C
after_filter	Leaf_BH	B182	FALSE	B18.2 Chronic viral hepatitis C
before_filter	Yekutieli	B182	FALSE	B18.2 Chronic viral hepatitis C
after_filter	Yekutieli	B182	FALSE	B18.2 Chronic viral hepatitis C
before_filter	Focused_BH	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
after_filter	Focused_BH	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
before_filter	Structured_Holm	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
after_filter	Structured_Holm	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
before_filter	BH	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
after_filter	BH	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
before_filter	Leaf_BH	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
after_filter	Leaf_BH	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
before_filter	Yekutieli	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
after_filter	Yekutieli	B20	FALSE	B20 Human immunodeficiency virus [HIV] disease resulting in infectious and parasitic diseases
before_filter	Focused_BH	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
after_filter	Focused_BH	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
before_filter	Structured_Holm	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
after_filter	Structured_Holm	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
before_filter	BH	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
after_filter	BH	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
before_filter	Leaf_BH	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
after_filter	Leaf_BH	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
before_filter	Yekutieli	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
after_filter	Yekutieli	B24	FALSE	B24 Unspecified human immunodeficiency virus [HIV] disease
before_filter	Focused_BH	B25	FALSE	B25 Cytomegaloviral disease
after_filter	Focused_BH	B25	FALSE	B25 Cytomegaloviral disease
before_filter	Structured_Holm	B25	FALSE	B25 Cytomegaloviral disease
after_filter	Structured_Holm	B25	FALSE	B25 Cytomegaloviral disease
before_filter	BH	B25	FALSE	B25 Cytomegaloviral disease
after_filter	BH	B25	FALSE	B25 Cytomegaloviral disease
before_filter	Leaf_BH	B25	FALSE	B25 Cytomegaloviral disease
after_filter	Leaf_BH	B25	FALSE	B25 Cytomegaloviral disease
before_filter	Yekutieli	B25	FALSE	B25 Cytomegaloviral disease
after_filter	Yekutieli	B25	FALSE	B25 Cytomegaloviral disease
before_filter	Focused_BH	B34	FALSE	B34 Viral infection of unspecified site
after_filter	Focused_BH	B34	FALSE	B34 Viral infection of unspecified site
before_filter	Structured_Holm	B34	FALSE	B34 Viral infection of unspecified site
after_filter	Structured_Holm	B34	FALSE	B34 Viral infection of unspecified site
before_filter	BH	B34	FALSE	B34 Viral infection of unspecified site
after_filter	BH	B34	FALSE	B34 Viral infection of unspecified site
before_filter	Leaf_BH	B34	FALSE	B34 Viral infection of unspecified site
after_filter	Leaf_BH	B34	FALSE	B34 Viral infection of unspecified site
before_filter	Yekutieli	B34	FALSE	B34 Viral infection of unspecified site
after_filter	Yekutieli	B34	FALSE	B34 Viral infection of unspecified site
before_filter	Focused_BH	B349	FALSE	B34.9 Viral infection, unspecified
after_filter	Focused_BH	B349	FALSE	B34.9 Viral infection, unspecified
before_filter	Structured_Holm	B349	FALSE	B34.9 Viral infection, unspecified
after_filter	Structured_Holm	B349	FALSE	B34.9 Viral infection, unspecified
before_filter	BH	B349	FALSE	B34.9 Viral infection, unspecified
after_filter	BH	B349	FALSE	B34.9 Viral infection, unspecified
before_filter	Leaf_BH	B349	FALSE	B34.9 Viral infection, unspecified
after_filter	Leaf_BH	B349	FALSE	B34.9 Viral infection, unspecified
before_filter	Yekutieli	B349	FALSE	B34.9 Viral infection, unspecified
after_filter	Yekutieli	B349	FALSE	B34.9 Viral infection, unspecified
before_filter	Focused_BH	B35	FALSE	B35 Dermatophytosis
after_filter	Focused_BH	B35	FALSE	B35 Dermatophytosis
before_filter	Structured_Holm	B35	FALSE	B35 Dermatophytosis
after_filter	Structured_Holm	B35	FALSE	B35 Dermatophytosis
before_filter	BH	B35	FALSE	B35 Dermatophytosis
after_filter	BH	B35	FALSE	B35 Dermatophytosis
before_filter	Leaf_BH	B35	FALSE	B35 Dermatophytosis
after_filter	Leaf_BH	B35	FALSE	B35 Dermatophytosis
before_filter	Yekutieli	B35	FALSE	B35 Dermatophytosis
after_filter	Yekutieli	B35	FALSE	B35 Dermatophytosis
before_filter	Focused_BH	B37	FALSE	B37 Candidiasis
after_filter	Focused_BH	B37	FALSE	B37 Candidiasis
before_filter	Structured_Holm	B37	FALSE	B37 Candidiasis
after_filter	Structured_Holm	B37	FALSE	B37 Candidiasis
before_filter	BH	B37	FALSE	B37 Candidiasis
after_filter	BH	B37	FALSE	B37 Candidiasis
before_filter	Leaf_BH	B37	FALSE	B37 Candidiasis
after_filter	Leaf_BH	B37	FALSE	B37 Candidiasis
before_filter	Yekutieli	B37	FALSE	B37 Candidiasis
after_filter	Yekutieli	B37	FALSE	B37 Candidiasis
before_filter	Focused_BH	B370	FALSE	B37.0 Candidal stomatitis
after_filter	Focused_BH	B370	FALSE	B37.0 Candidal stomatitis
before_filter	Structured_Holm	B370	FALSE	B37.0 Candidal stomatitis
after_filter	Structured_Holm	B370	FALSE	B37.0 Candidal stomatitis
before_filter	BH	B370	FALSE	B37.0 Candidal stomatitis
after_filter	BH	B370	FALSE	B37.0 Candidal stomatitis
before_filter	Leaf_BH	B370	FALSE	B37.0 Candidal stomatitis
after_filter	Leaf_BH	B370	FALSE	B37.0 Candidal stomatitis
before_filter	Yekutieli	B370	FALSE	B37.0 Candidal stomatitis
after_filter	Yekutieli	B370	FALSE	B37.0 Candidal stomatitis
before_filter	Focused_BH	B378	FALSE	B37.8 Candidiasis of other sites
after_filter	Focused_BH	B378	FALSE	B37.8 Candidiasis of other sites
before_filter	Structured_Holm	B378	FALSE	B37.8 Candidiasis of other sites
after_filter	Structured_Holm	B378	FALSE	B37.8 Candidiasis of other sites
before_filter	BH	B378	FALSE	B37.8 Candidiasis of other sites
after_filter	BH	B378	FALSE	B37.8 Candidiasis of other sites
before_filter	Leaf_BH	B378	FALSE	B37.8 Candidiasis of other sites
after_filter	Leaf_BH	B378	FALSE	B37.8 Candidiasis of other sites
before_filter	Yekutieli	B378	FALSE	B37.8 Candidiasis of other sites
after_filter	Yekutieli	B378	FALSE	B37.8 Candidiasis of other sites
before_filter	Focused_BH	B44	FALSE	B44 Aspergillosis
after_filter	Focused_BH	B44	FALSE	B44 Aspergillosis
before_filter	Structured_Holm	B44	FALSE	B44 Aspergillosis
after_filter	Structured_Holm	B44	FALSE	B44 Aspergillosis
before_filter	BH	B44	FALSE	B44 Aspergillosis
after_filter	BH	B44	FALSE	B44 Aspergillosis
before_filter	Leaf_BH	B44	FALSE	B44 Aspergillosis
after_filter	Leaf_BH	B44	FALSE	B44 Aspergillosis
before_filter	Yekutieli	B44	FALSE	B44 Aspergillosis
after_filter	Yekutieli	B44	FALSE	B44 Aspergillosis
before_filter	Focused_BH	B441	FALSE	B44.1 Other pulmonary aspergillosis
after_filter	Focused_BH	B441	FALSE	B44.1 Other pulmonary aspergillosis
before_filter	Structured_Holm	B441	FALSE	B44.1 Other pulmonary aspergillosis
after_filter	Structured_Holm	B441	FALSE	B44.1 Other pulmonary aspergillosis
before_filter	BH	B441	FALSE	B44.1 Other pulmonary aspergillosis
after_filter	BH	B441	FALSE	B44.1 Other pulmonary aspergillosis
before_filter	Leaf_BH	B441	FALSE	B44.1 Other pulmonary aspergillosis
after_filter	Leaf_BH	B441	FALSE	B44.1 Other pulmonary aspergillosis
before_filter	Yekutieli	B441	FALSE	B44.1 Other pulmonary aspergillosis
after_filter	Yekutieli	B441	FALSE	B44.1 Other pulmonary aspergillosis
before_filter	Focused_BH	B50	FALSE	B50 Plasmodium falciparum malaria
after_filter	Focused_BH	B50	FALSE	B50 Plasmodium falciparum malaria
before_filter	Structured_Holm	B50	FALSE	B50 Plasmodium falciparum malaria
after_filter	Structured_Holm	B50	FALSE	B50 Plasmodium falciparum malaria
before_filter	BH	B50	FALSE	B50 Plasmodium falciparum malaria
after_filter	BH	B50	FALSE	B50 Plasmodium falciparum malaria
before_filter	Leaf_BH	B50	FALSE	B50 Plasmodium falciparum malaria
after_filter	Leaf_BH	B50	FALSE	B50 Plasmodium falciparum malaria
before_filter	Yekutieli	B50	FALSE	B50 Plasmodium falciparum malaria
after_filter	Yekutieli	B50	FALSE	B50 Plasmodium falciparum malaria
before_filter	Focused_BH	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
after_filter	Focused_BH	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
before_filter	Structured_Holm	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
after_filter	Structured_Holm	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
before_filter	BH	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
after_filter	BH	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
before_filter	Leaf_BH	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
after_filter	Leaf_BH	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
before_filter	Yekutieli	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
after_filter	Yekutieli	B509	FALSE	B50.9 Plasmodium falciparum malaria, unspecified
before_filter	Focused_BH	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
after_filter	Focused_BH	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
before_filter	Structured_Holm	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
after_filter	Structured_Holm	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
before_filter	BH	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
after_filter	BH	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
before_filter	Leaf_BH	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
after_filter	Leaf_BH	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
before_filter	Yekutieli	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
after_filter	Yekutieli	Block A00-A09	FALSE	A00-A09 Intestinal infectious diseases
before_filter	Focused_BH	Block A15-A19	FALSE	A15-A19 Tuberculosis
after_filter	Focused_BH	Block A15-A19	FALSE	A15-A19 Tuberculosis
before_filter	Structured_Holm	Block A15-A19	FALSE	A15-A19 Tuberculosis
after_filter	Structured_Holm	Block A15-A19	FALSE	A15-A19 Tuberculosis
before_filter	BH	Block A15-A19	FALSE	A15-A19 Tuberculosis
after_filter	BH	Block A15-A19	FALSE	A15-A19 Tuberculosis
before_filter	Leaf_BH	Block A15-A19	FALSE	A15-A19 Tuberculosis
after_filter	Leaf_BH	Block A15-A19	FALSE	A15-A19 Tuberculosis
before_filter	Yekutieli	Block A15-A19	FALSE	A15-A19 Tuberculosis
after_filter	Yekutieli	Block A15-A19	FALSE	A15-A19 Tuberculosis
before_filter	Focused_BH	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
after_filter	Focused_BH	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
before_filter	Structured_Holm	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
after_filter	Structured_Holm	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
before_filter	BH	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
after_filter	BH	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
before_filter	Leaf_BH	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
after_filter	Leaf_BH	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
before_filter	Yekutieli	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
after_filter	Yekutieli	Block A30-A49	FALSE	A30-A49 Other bacterial diseases
before_filter	Focused_BH	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
after_filter	Focused_BH	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
before_filter	Structured_Holm	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
after_filter	Structured_Holm	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
before_filter	BH	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
after_filter	BH	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
before_filter	Leaf_BH	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
after_filter	Leaf_BH	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
before_filter	Yekutieli	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
after_filter	Yekutieli	Block A50-A64	FALSE	A50-A64 Infections with a predominantly sexual mode of transmission
before_filter	Focused_BH	Block A80-A89	FALSE	A80-A89 Viral infections of the central nervous system
after_filter	Focused_BH	Block A80-A89	FALSE	A80-A89 Viral infections of the central nervous system
before_filter	Structured_Holm	Block A80-A89	FALSE	A80-A89 Viral infections of the central nervous system
